machine_id,cycle,rul,wear_pct,vibration_rms,temperature,kurtosis,rms_accel,resistance,phase
0,0,365,0.0,0.6357984103003045,42.71053404502266,3.0,0.39052852228254864,0.05035005417522513,HEALTHY
0,1,364,0.273972602739726,0.7144950373067219,41.59620599352424,3.1559171976058096,0.45356114189745983,0.044072134523762165,HEALTHY
0,2,363,0.547945205479452,0.7080331419571828,43.41617316691965,3.0,0.3206781560975469,0.03959385577676471,HEALTHY
0,3,362,0.821917808219178,0.6461724850016372,40.680439706048105,3.4357579293068676,0.3958283199717106,0.04351518437637155,HEALTHY
0,4,361,1.095890410958904,0.7935455992973398,42.728902774013214,3.0,0.4504320721809891,0.04850500228275744,HEALTHY
0,5,360,1.36986301369863,0.5735809774504511,40.31680090459489,3.0,0.5221554798948804,0.04526751635362303,HEALTHY
0,6,359,1.643835616438356,0.6220176760841487,42.71859480138244,3.325214979695659,0.5254414882525086,0.04116406038594964,HEALTHY
0,7,358,1.9178082191780823,0.6297728909290158,44.22261922196845,3.448464424804021,0.42078793502081596,0.05384042862518917,HEALTHY
0,8,357,2.191780821917808,1.04578003150117,42.63911470968381,3.4269368756743517,0.4488441762348026,0.046035870229229704,HEALTHY
0,9,356,2.4657534246575343,0.7534653243702919,42.98992840928727,3.112359171813945,0.5162565800556611,0.0486062313299387,HEALTHY
0,10,355,2.73972602739726,0.7137907995819734,40.73157222903466,3.6926812173010912,0.44154078897156124,0.04477457816893575,HEALTHY
0,11,354,3.0136986301369864,0.665813706779015,43.712073052280815,3.3922801605158357,0.45066699670620775,0.04971742178997968,HEALTHY
0,12,353,3.287671232876712,0.6480570654925448,40.40521843270554,3.0,0.4151612582187952,0.05695216024942669,HEALTHY
0,13,352,3.5616438356164384,0.7797285680348127,42.36186093294116,3.0864085071540277,0.457159587798027,0.042011474755070936,HEALTHY
0,14,351,3.8356164383561646,0.6061285337231038,42.146987640448884,3.1015319459297674,0.5318187773864417,0.041613052710746216,HEALTHY
0,15,350,4.10958904109589,0.6932694504112664,42.761185426798555,4.010643755071636,0.48830542339559724,0.04126810728031147,HEALTHY
0,16,349,4.383561643835616,0.8231953540073129,42.56350374424821,3.2712224736282582,0.45656258466841,0.04392913629894341,HEALTHY
0,17,348,4.657534246575342,0.7947768257894952,41.98978501923045,3.0,0.5109511353132569,0.038167547627343396,HEALTHY
0,18,347,4.931506849315069,0.49216082451082405,42.68142673260482,3.0,0.5132209821768512,0.04302929746372531,HEALTHY
0,19,346,5.205479452054795,0.6335540405394404,42.40722060293402,3.0,0.4313053962218726,0.051253257699379856,HEALTHY
0,20,345,5.47945205479452,0.7740307823644849,43.73100378223465,3.0,0.44280496250046386,0.05014158551025039,HEALTHY
0,21,344,5.7534246575342465,0.8777925907695954,44.10780500702931,3.0177633446027152,0.4699717406235871,0.049663962650282056,HEALTHY
0,22,343,6.027397260273973,0.7878761768211929,42.124201947051546,3.3429977152645645,0.4699470165424632,0.056953338254418846,HEALTHY
0,23,342,6.301369863013699,0.7623096487447479,44.79636659343496,3.0,0.5072207324885069,0.053701104788905024,HEALTHY
0,24,341,6.575342465753424,0.8672570243330764,42.974249763140655,4.008704864851847,0.4900488348118607,0.0488368511214445,HEALTHY
0,25,340,6.8493150684931505,0.7784732390370054,46.875691776541046,3.0,0.5014363203127243,0.04981059271256443,HEALTHY
0,26,339,7.123287671232877,0.5227594054122047,41.29882174301888,3.0,0.36800303826677694,0.04501917113220512,HEALTHY
0,27,338,7.397260273972603,0.6992422148525407,44.02323391890621,3.113819615050624,0.5028337566380737,0.04345967577961418,HEALTHY
0,28,337,7.671232876712329,0.8672445221343735,42.65787281545544,3.7749574795239287,0.6231123934768514,0.04833760572978841,HEALTHY
0,29,336,7.9452054794520555,0.7748334311679148,41.37094721895911,3.0,0.5000572728116903,0.04810923416942648,HEALTHY
0,30,335,8.21917808219178,0.8788117897740136,43.530039837878846,3.0,0.51771077242051,0.047751651943506356,HEALTHY
0,31,334,8.493150684931507,0.7906200365744049,41.184353609292444,3.4427028394336316,0.5694907678036464,0.04642065370149999,HEALTHY
0,32,333,8.767123287671232,0.926711846162212,44.53488492020541,3.0,0.5353602781049461,0.043750160129625855,HEALTHY
0,33,332,9.04109589041096,0.887095754342293,43.92919076640443,3.8107905178705535,0.6760419308932186,0.05975489663390403,HEALTHY
0,34,331,9.315068493150685,0.8748138616459196,44.19051786382324,3.0387201928124994,0.507546297345428,0.05621280130322066,HEALTHY
0,35,330,9.58904109589041,0.9128405617394962,44.405359450698285,3.1653170468749536,0.42828857693594224,0.06006343820338115,HEALTHY
0,36,329,9.863013698630137,0.6978849634794249,43.40873235235703,3.0,0.5556742017040277,0.05113094183691903,HEALTHY
0,37,328,10.136986301369863,0.7492336024361361,44.49020409962719,3.2336432775088353,0.4916342131568887,0.055886793845187424,HEALTHY
0,38,327,10.41095890410959,0.876945232786385,42.798107476048116,3.0,0.5525508517111248,0.059721339152284225,HEALTHY
0,39,326,10.684931506849315,0.8729666161901595,44.013192348139235,3.0,0.5472268802640379,0.05838528105441166,HEALTHY
0,40,325,10.95890410958904,0.8223981596709464,42.598618456803635,3.552798557344938,0.48802869969367785,0.05082497155796475,HEALTHY
0,41,324,11.232876712328768,0.8918638699093662,44.27076938346078,4.358799055940778,0.5209475608414817,0.05672013912082936,HEALTHY
0,42,323,11.506849315068493,0.789901177300243,42.2209519888846,3.0,0.5688837069396205,0.05295172046179732,HEALTHY
0,43,322,11.78082191780822,0.8067041591723408,43.19749281553145,3.0,0.559022411043983,0.0533531431543786,HEALTHY
0,44,321,12.054794520547945,0.889953147710263,43.3960328204592,3.4260135401972533,0.5720031575578153,0.068992085054259,HEALTHY
0,45,320,12.32876712328767,1.108099267273055,43.82661127696582,3.0,0.5621714957803238,0.06094293561190874,HEALTHY
0,46,319,12.602739726027398,0.7976058847718841,44.24614437566776,3.9266490023372085,0.6142836632390068,0.050912907813590674,HEALTHY
0,47,318,12.876712328767123,0.9346166869671426,44.06469246222212,3.0,0.5406920328240225,0.07037641568185461,HEALTHY
0,48,317,13.150684931506849,0.9847754703062425,47.395097791627755,3.594051635715354,0.5931788441353367,0.05311376377882118,HEALTHY
0,49,316,13.424657534246576,0.9792474646677671,43.526376391937006,4.018762188794506,0.5572809120057364,0.05859094513647985,HEALTHY
0,50,315,13.698630136986301,0.8554041679194235,44.82340780499697,3.0441179035195045,0.6114157733689293,0.06137408854433976,HEALTHY
0,51,314,13.972602739726028,0.8526635210485465,44.50288949349135,3.613836072251539,0.6707777178623789,0.054054921946994586,HEALTHY
0,52,313,14.246575342465754,0.9732604352206256,44.10237156463962,3.0,0.520955875519356,0.0574465783436937,HEALTHY
0,53,312,14.520547945205479,0.9075711858104897,45.765623537805475,3.0,0.5642786812698066,0.06053800545930191,HEALTHY
0,54,311,14.794520547945206,0.8424609656841524,41.27362672693389,3.0,0.6039376254612333,0.05257473005316844,HEALTHY
0,55,310,15.068493150684931,0.8146105388445204,44.75397504893199,3.0,0.497400732120331,0.06416779308947192,HEALTHY
0,56,309,15.342465753424658,0.9960850883157576,43.967494890101264,3.6566443622109293,0.6397583121921178,0.06748498040719349,HEALTHY
0,57,308,15.616438356164384,0.9184958897790361,46.0169120285024,3.217395753795679,0.5132750798094233,0.05959429100624807,HEALTHY
0,58,307,15.890410958904111,1.060912660740187,43.355294849295234,3.964488152882037,0.49109422424143423,0.05120820066937985,HEALTHY
0,59,306,16.164383561643834,1.008928719255634,45.4861424191461,3.0,0.6260124294098194,0.05350314470287525,HEALTHY
0,60,305,16.43835616438356,0.9382670123110155,45.881578441581006,3.367572365954478,0.6976362092582771,0.05909321391202429,HEALTHY
0,61,304,16.71232876712329,0.8235329643464784,44.64912622925467,3.2153601484718672,0.620158279254953,0.055134520536354294,HEALTHY
0,62,303,16.986301369863014,1.0639620606467863,43.87568166282083,3.201327666586248,0.6441218329966054,0.06481254732888114,HEALTHY
0,63,302,17.26027397260274,0.9655944270887179,46.00019842679971,3.3870223919562554,0.6546717762665748,0.06587034813872551,HEALTHY
